1,0.9450732505372372
2,0.9252715717349597
3,0.003272264766765382
4,0.026589016698332302
5,0.5318477174893501
6,0.10795349290806351
7,0.016697091900991046
8,0.013219902777077987
9,0.19987721240201348
10,0.539439794314713
11,0.23687264662655422
12,0.6416710760429198
13,0.81538417843001
14,0.2539820331712356
15,0.08507222132925216
16,0.6891450361016034
17,0.2715477704156628
18,0.02948798134756286
19,0.5012047677280661
20,0.12354286747761156
21,0.12838623197986346
22,0.1706854342072894
23,0.006441461282834577
24,0.34192406303290745
25,0.019717387673558368
26,0.5979779771287882
27,0.6563095875700543
28,0.029052533454891883
29,0.08727409832306356
30,0.006509758726011909
31,0.009351179476703582
32,0.004255092954526231
33,0.21635676289893976
34,0.008406952601506725
35,0.15069131026333035
36,0.028209519638975673
37,0.07662525927210895
38,0.01601258115760206
39,0.17048372753480612
40,0.3145154220444802
41,0.6856153892409794
42,0.564250437521375
43,0.19423380930981513
44,0.8528712056126926
45,0.9116244106130741
46,0.2475689001531284
47,0.5951396954171534
48,0.19063642537137115
49,0.01684357497510852
50,0.37075265443771893
51,0.2942868169840049
52,0.12925279357118305
53,0.19943805449287158
54,0.19642033825890312
55,0.6617047334485512
56,0.7055281632129431
57,0.04420140723380449
58,0.31879073053198725
59,0.052723295620490725
60,0.030293219245996053
61,0.501203442693074
62,0.9562287462212162
63,0.012431725517431843
64,0.7852593359244144
65,0.29522757668563715
66,0.27315513997938246
67,0.7050983220226558
68,0.05392384641468179
69,0.8483874503775689
70,0.2019441433021489
71,0.15016902705707932
72,0.2144469676411504
73,0.11702324704821451
74,0.09623451594397704
75,0.025394782729168588
76,0.7923377357432161
77,0.8389020583241228
78,0.09065340051942611
79,0.16351143955457365
80,0.3884817419235532
81,0.6799139896598949
82,0.27018054965950267
83,0.11225803608514179
84,0.6297483873013319
85,0.2335493373226457
86,0.004716305923970105
87,0.5100922309870969
88,0.3190397708801279
89,0.3544014717692411
90,0.7763996158197112
91,0.010535668070808496
92,0.7219664621624652
93,0.11917389040696555
94,0.035835435896732756
95,0.8425211441020903
96,0.0509366438159069
97,0.24486775205325137
98,0.12089956096903823
99,0.005797444962692792
100,0.24671213824545715
101,0.06773883453301653
102,0.2688688613067893
103,0.9275402518222428
104,0.04750826479262103
105,0.1782801261760474
106,0.4651211538674845
107,0.3637178693305534
108,0.7585380588533405
109,0.8228830326588367
110,0.020492229395836892
111,0.01139988758651028
112,0.1754992083554728
113,0.0903351956266541
114,0.43787897306878576
115,0.5287449184885507
116,0.8516093133976486
117,0.3262253839475191
118,0.21841015274792647
119,0.01011052738725375
120,0.12039725357272824
121,0.2638512273944612
122,0.10688701440137503
123,0.6690708078908686
124,0.16599023898125903
125,0.019328541772079027
126,0.5026107822732164
127,0.17738537988586434
128,0.2603505789347626
129,0.1950523470283219
130,0.004798129268986775
131,0.1265431348096341
132,0.8964127875229582
133,0.7964927413532565
134,0.7155605829516992
135,0.5254793569073997
136,0.05945680794004912
137,0.013337003894932552
138,0.005569113490112629
139,0.5071803075710001
140,0.2601478953225845
141,0.5473565487134193
142,0.7112032775814693
143,0.17666954810028832
144,0.06059670856220948
145,0.7479857965850847
146,0.012078214424371798
147,0.24725855512619804
148,0.8526103407453537
149,0.18065740266523306
150,0.17689716945863393
151,0.6911905714877256
152,0.7405401276462544
153,0.3953039566713595
154,0.5216646624695281
155,0.2530316255017861
156,0.451021120522347
157,0.4290066504656025
158,0.5257127825615382
159,0.47310201232714794
160,0.38084184422087936
161,0.022185941394412604
162,0.26868475390944657
163,0.012282537615807205
164,0.6264572089538925
165,0.021730855069173317
166,0.015843764464292028
167,0.835336540120079
168,0.9134616720000663
169,0.12358334478982214
170,0.042261116985590694
171,0.0857075062282163
172,0.009921615296891725
173,0.11537666520084473
174,0.150116787207187
175,0.009017364699260554
176,0.5258971409016479
177,0.7285803193409204
178,0.5737530457611838
179,0.495240120532337
